01 - Rental Details Rental ID,01 - Rental Details Local Start Time,01 - Rental Details Local End Time,01 - Rental Details Bike ID,01 - Rental Details Duration In Seconds Uncapped,03 - Rental Start Station ID,03 - Rental Start Station Name,02 - Rental End Station ID,02 - Rental End Station Name,User Type,Member Gender,05 - Member Details Member Birthday Year
22206126,2019-04-03 17:54:08,2019-04-03 18:12:13,1474,"1,085.0",146,Loomis St & Jackson Blvd,622,California Ave & Cortez St,Subscriber,Male,1966
22206129,2019-04-03 17:54:11,2019-04-03 17:57:26,6295,195.0,344,Ravenswood Ave & Lawrence Ave,325,Clark St & Winnemac Ave,Subscriber,Female,1980
22206130,2019-04-03 17:54:13,2019-04-03 18:00:01,4460,348.0,463,Clark St & Berwyn Ave,457,Clark St & Elmdale Ave,Subscriber,Male,1994
22206131,2019-04-03 17:54:26,2019-04-03 18:17:55,1611,"1,409.0",60,Dayton St & North Ave,318,Southport Ave & Irving Park Rd,Subscriber,Male,1996
22206132,2019-04-03 17:54:26,2019-04-03 18:12:14,4400,"1,068.0",284,Michigan Ave & Jackson Blvd,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1983
22206133,2019-04-03 17:54:27,2019-04-03 18:03:13,5414,526.0,67,Sheffield Ave & Fullerton Ave,166,Ashland Ave & Wrightwood Ave,Subscriber,Male,1986
22206135,2019-04-03 17:54:27,2019-04-03 17:56:48,5317,141.0,114,Sheffield Ave & Waveland Ave,165,Clark St & Grace St,Subscriber,Female,1992
22206136,2019-04-03 17:54:28,2019-04-03 18:01:42,3142,434.0,198,Green St & Madison St,32,Racine Ave & Congress Pkwy,Subscriber,Male,1974
22206138,2019-04-03 17:54:31,2019-04-03 18:14:38,1029,"1,207.0",45,Michigan Ave & Ida B Wells Dr,147,Indiana Ave & 26th St,Subscriber,Male,1971
22206139,2019-04-03 17:54:33,2019-04-03 17:59:30,2479,297.0,240,Sheridan Rd & Irving Park Rd,292,Southport Ave & Clark St,Subscriber,Male,1985
22206140,2019-04-03 17:54:35,2019-04-03 18:09:36,2319,901.0,117,Wilton Ave & Belmont Ave,664,Leavitt St & Belmont Ave (*),Subscriber,Male,1989
22206141,2019-04-03 17:54:37,2019-04-03 18:15:05,2807,"1,228.0",24,Fairbanks Ct & Grand Ave,53,Wells St & Huron St,Subscriber,Male,1992
22206142,2019-04-03 17:54:40,2019-04-03 18:11:43,3912,"1,023.0",317,Wood St & Taylor St,321,Wabash Ave & 9th St,Subscriber,Female,1990
22206143,2019-04-03 17:54:45,2019-04-03 18:06:24,4241,699.0,283,LaSalle St & Jackson Blvd,47,State St & Kinzie St,Subscriber,Female,1994
22206144,2019-04-03 17:54:47,2019-04-03 18:17:26,2781,"1,359.0",145,Mies van der Rohe Way & Chestnut St,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Female,1965
22206145,2019-04-03 17:54:47,2019-04-03 18:06:20,5660,693.0,198,Green St & Madison St,19,Loomis St & Taylor St (*),Subscriber,Male,1997
22206146,2019-04-03 17:54:53,2019-04-03 18:03:23,4705,510.0,287,Franklin St & Monroe St,195,Columbus Dr & Randolph St,Subscriber,Male,1989
22206147,2019-04-03 17:54:55,2019-04-03 18:07:54,542,779.0,24,Fairbanks Ct & Grand Ave,289,Wells St & Concord Ln,Subscriber,Male,1987
22206149,2019-04-03 17:55:00,2019-04-03 17:58:01,454,181.0,80,Aberdeen St & Monroe St,71,Morgan St & Lake St,Subscriber,Male,1984
22206150,2019-04-03 17:55:02,2019-04-03 18:02:05,2376,423.0,75,Canal St & Jackson Blvd,51,Clark St & Randolph St,Subscriber,Male,1955
22206151,2019-04-03 17:55:03,2019-04-03 18:23:54,3528,"1,731.0",52,Michigan Ave & Lake St,61,Wood St & Milwaukee Ave,Subscriber,Male,1987
22206152,2019-04-03 17:55:08,2019-04-03 17:57:24,986,136.0,261,Hermitage Ave & Polk St,342,Wolcott Ave & Polk St,Subscriber,Male,1995
22206153,2019-04-03 17:55:09,2019-04-03 18:06:48,95,699.0,31,Franklin St & Chicago Ave,225,Halsted St & Dickens Ave,Subscriber,Male,1992
22206154,2019-04-03 17:55:09,2019-04-03 18:04:14,232,545.0,174,Canal St & Madison St,23,Orleans St & Elm St (*),Subscriber,Male,1988
22206155,2019-04-03 17:55:15,2019-04-03 18:03:24,621,489.0,381,Western Ave & Monroe St,631,Malcolm X College,Subscriber,Male,1983
22206156,2019-04-03 17:55:20,2019-04-03 18:18:08,1656,"1,368.0",77,Clinton St & Madison St,327,Sheffield Ave & Webster Ave,Subscriber,Male,1994
22206157,2019-04-03 17:55:24,2019-04-03 18:08:42,3332,798.0,66,Clinton St & Lake St,130,Damen Ave & Division St,Subscriber,Female,1977
22206158,2019-04-03 17:55:29,2019-04-03 18:04:40,5031,551.0,81,Daley Center Plaza,182,Wells St & Elm St,Subscriber,,
22206159,2019-04-03 17:55:41,2019-04-03 18:06:16,6248,635.0,328,Ellis Ave & 58th St,121,Blackstone Ave & Hyde Park Blvd,Subscriber,Male,1991
22206163,2019-04-03 17:55:34,2019-04-03 18:07:45,2684,731.0,100,Orleans St & Merchandise Mart Plaza,289,Wells St & Concord Ln,Subscriber,Male,1995
22206164,2019-04-03 17:55:34,2019-04-03 18:31:17,1198,"2,143.0",85,Michigan Ave & Oak St,153,Southport Ave & Wellington Ave,Subscriber,Female,1994
22206165,2019-04-03 17:55:57,2019-04-03 18:03:16,4511,439.0,418,Ellis Ave & 53rd St,328,Ellis Ave & 58th St,Subscriber,Male,1966
22206166,2019-04-03 17:55:58,2019-04-03 18:05:19,1108,561.0,156,Clark St & Wellington Ave,94,Clark St & Armitage Ave,Subscriber,Male,1981
22206167,2019-04-03 17:56:00,2019-04-03 18:23:25,2367,"1,645.0",9,Leavitt St & Archer Ave,338,Calumet Ave & 18th St,Subscriber,Female,1955
22206168,2019-04-03 17:56:00,2019-04-03 18:25:59,2347,"1,799.0",286,Franklin St & Quincy St,113,Bissell St & Armitage Ave,Subscriber,Male,1990
22206169,2019-04-03 17:56:03,2019-04-03 18:01:39,4551,336.0,254,Pine Grove Ave & Irving Park Rd,231,Sheridan Rd & Montrose Ave,Subscriber,Female,1990
22206170,2019-04-03 17:56:04,2019-04-03 18:01:42,1799,338.0,54,Ogden Ave & Chicago Ave,86,Eckhart Park,Subscriber,Male,1990
22206171,2019-04-03 17:56:09,2019-04-03 18:22:51,3098,"1,602.0",477,Manor Ave & Leland Ave,190,Southport Ave & Wrightwood Ave,Subscriber,Female,1993
22206172,2019-04-03 17:56:14,2019-04-03 18:01:42,3531,328.0,284,Michigan Ave & Jackson Blvd,623,Michigan Ave & 8th St,Subscriber,Male,1992
22206173,2019-04-03 17:56:14,2019-04-03 18:13:20,1531,"1,026.0",592,Knox Ave & Montrose Ave,298,Lincoln Ave & Belle Plaine Ave,Subscriber,Male,1991
22206174,2019-04-03 17:56:16,2019-04-03 18:07:21,2524,665.0,293,Broadway & Wilson Ave,239,Western Ave & Leland Ave,Subscriber,Male,1975
22206175,2019-04-03 17:56:19,2019-04-03 18:08:34,2696,735.0,31,Franklin St & Chicago Ave,141,Clark St & Lincoln Ave,Subscriber,Female,1972
22206176,2019-04-03 17:56:22,2019-04-03 17:58:58,2302,156.0,91,Clinton St & Washington Blvd,192,Canal St & Adams St,Subscriber,Male,1997
22206177,2019-04-03 17:56:24,2019-04-03 18:05:43,6371,559.0,3,Shedd Aquarium,341,Adler Planetarium,Subscriber,Male,1979
22206178,2019-04-03 17:56:28,2019-04-03 18:02:37,4447,369.0,293,Broadway & Wilson Ave,242,Damen Ave & Leland Ave,Subscriber,Male,1994
22206179,2019-04-03 17:56:28,2019-04-03 18:13:02,2692,994.0,637,Wood St & Chicago Ave (*),77,Clinton St & Madison St,Subscriber,Female,1984
22206180,2019-04-03 17:56:33,2019-04-03 18:16:24,6460,"1,191.0",113,Bissell St & Armitage Ave,176,Clark St & Elm St,Subscriber,Female,1993
22206181,2019-04-03 17:56:48,2019-04-03 18:00:29,2368,221.0,174,Canal St & Madison St,81,Daley Center Plaza,Subscriber,Male,1987
22206182,2019-04-03 17:57:02,2019-04-03 18:11:47,5970,885.0,114,Sheffield Ave & Waveland Ave,288,Larrabee St & Armitage Ave,Subscriber,Male,1992
22206183,2019-04-03 17:57:04,2019-04-03 18:06:19,5046,555.0,194,Wabash Ave & Wacker Pl,91,Clinton St & Washington Blvd,Subscriber,Male,1962
22206185,2019-04-03 17:57:11,2019-04-03 18:31:48,6213,"2,077.0",198,Green St & Madison St,292,Southport Ave & Clark St,Subscriber,Male,1993
22206186,2019-04-03 17:57:13,2019-04-03 18:04:11,4845,418.0,43,Michigan Ave & Washington St,91,Clinton St & Washington Blvd,Subscriber,Male,1966
22206187,2019-04-03 17:57:19,2019-04-03 18:17:03,2419,"1,184.0",43,Michigan Ave & Washington St,210,Ashland Ave & Division St,Subscriber,Male,1985
22206188,2019-04-03 17:57:23,2019-04-03 18:09:14,2215,711.0,37,Dearborn St & Adams St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1976
22206190,2019-04-03 17:57:28,2019-04-03 18:06:48,6351,560.0,181,LaSalle St & Illinois St,195,Columbus Dr & Randolph St,Subscriber,Male,1988
22206192,2019-04-03 17:57:31,2019-04-03 18:13:07,1903,936.0,52,Michigan Ave & Lake St,23,Orleans St & Elm St (*),Subscriber,Female,1984
22206193,2019-04-03 17:57:39,2019-04-03 18:03:58,5968,379.0,156,Clark St & Wellington Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1985
22206194,2019-04-03 17:57:41,2019-04-03 18:19:16,3813,"1,295.0",7,Field Blvd & South Water St,94,Clark St & Armitage Ave,Subscriber,Female,1965
22206195,2019-04-03 17:57:47,2019-04-03 18:24:43,6165,"1,616.0",635,Fairbanks St & Superior St (*),69,Damen Ave & Pierce Ave,Subscriber,Male,1986
22206196,2019-04-03 17:57:49,2019-04-03 18:19:45,4098,"1,316.0",69,Damen Ave & Pierce Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1992
22206197,2019-04-03 17:58:01,2019-04-03 18:04:40,5929,399.0,71,Morgan St & Lake St,174,Canal St & Madison St,Subscriber,Male,1974
22206198,2019-04-03 17:56:22,2019-04-03 18:07:50,4103,688.0,40,LaSalle St & Adams St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1978
22206199,2019-04-03 17:56:45,2019-04-03 18:31:13,3604,"2,068.0",199,Wabash Ave & Grand Ave,229,Southport Ave & Roscoe St,Subscriber,Male,1992
22206200,2019-04-03 17:56:59,2019-04-03 18:01:56,5657,297.0,307,Southport Ave & Clybourn Ave,190,Southport Ave & Wrightwood Ave,Subscriber,Male,1965
22206201,2019-04-03 17:57:31,2019-04-03 18:01:40,3841,249.0,192,Canal St & Adams St,164,Franklin St & Lake St,Subscriber,Male,1992
22206202,2019-04-03 17:57:36,2019-04-03 18:06:29,4973,533.0,52,Michigan Ave & Lake St,174,Canal St & Madison St,Subscriber,Male,1965
22206203,2019-04-03 17:57:42,2019-04-03 18:08:32,5987,650.0,621,Aberdeen St & Randolph St,637,Wood St & Chicago Ave (*),Subscriber,Male,1984
22206206,2019-04-03 17:58:00,2019-04-03 18:06:17,4471,497.0,43,Michigan Ave & Washington St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1994
22206209,2019-04-03 17:58:05,2019-04-03 18:11:38,1392,813.0,49,Dearborn St & Monroe St,141,Clark St & Lincoln Ave,Subscriber,Female,1977
22206210,2019-04-03 17:58:09,2019-04-03 18:08:09,3826,600.0,36,Franklin St & Jackson Blvd,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1986
22206211,2019-04-03 17:58:16,2019-04-03 18:08:36,6280,620.0,68,Clinton St & Tilden St,202,Halsted St & 18th St,Subscriber,Male,1989
22206212,2019-04-03 17:58:22,2019-04-03 18:28:23,853,"1,801.0",417,Cornell Ave & Hyde Park Blvd,419,Lake Park Ave & 53rd St,Subscriber,Male,1960
22206213,2019-04-03 17:58:30,2019-04-03 18:15:41,2158,"1,031.0",192,Canal St & Adams St,129,Blue Island Ave & 18th St,Subscriber,Male,1990
22206214,2019-04-03 17:58:33,2019-04-03 18:03:12,814,279.0,272,Indiana Ave & 31st St,148,State St & 33rd St,Subscriber,Female,1989
22206215,2019-04-03 17:58:33,2019-04-03 18:07:44,2498,551.0,156,Clark St & Wellington Ave,114,Sheffield Ave & Waveland Ave,Subscriber,Male,1981
22206216,2019-04-03 17:58:42,2019-04-03 18:05:16,2131,394.0,100,Orleans St & Merchandise Mart Plaza,23,Orleans St & Elm St (*),Subscriber,Male,1981
22206218,2019-04-03 17:58:55,2019-04-03 18:03:49,31,294.0,205,Paulina St & 18th St,124,Damen Ave & Cullerton St,Subscriber,Male,1990
22206219,2019-04-03 17:56:20,2019-04-03 18:01:50,259,330.0,212,Wells St & Hubbard St,91,Clinton St & Washington Blvd,Subscriber,Male,1968
22206220,2019-04-03 17:56:25,2019-04-03 17:58:23,1636,118.0,81,Daley Center Plaza,49,Dearborn St & Monroe St,Subscriber,Male,1994
22206221,2019-04-03 17:58:38,2019-04-03 18:02:47,1826,249.0,192,Canal St & Adams St,134,Peoria St & Jackson Blvd,Subscriber,Male,1990
22206222,2019-04-03 17:58:44,2019-04-03 18:01:49,368,185.0,241,Morgan St & Polk St,22,May St & Taylor St,Subscriber,Male,1989
22206223,2019-04-03 17:58:45,2019-04-03 18:16:39,4854,"1,074.0",177,Theater on the Lake,249,Montrose Harbor,Subscriber,Male,1995
22206224,2019-04-03 17:58:48,2019-04-03 18:10:19,3501,691.0,194,Wabash Ave & Wacker Pl,77,Clinton St & Madison St,Subscriber,Male,1960
22206225,2019-04-03 17:58:48,2019-04-03 18:08:15,5393,567.0,116,Western Ave & Winnebago Ave,258,Logan Blvd & Elston Ave,Subscriber,Female,1981
22206226,2019-04-03 17:58:51,2019-04-03 18:13:18,2396,867.0,174,Canal St & Madison St,26,McClurg Ct & Illinois St,Subscriber,Male,1961
22206227,2019-04-03 17:58:55,2019-04-03 18:09:36,4383,641.0,5,State St & Harrison St,194,Wabash Ave & Wacker Pl,Subscriber,Female,1977
22206228,2019-04-03 17:59:01,2019-04-03 18:06:20,540,439.0,241,Morgan St & Polk St,19,Loomis St & Taylor St (*),Subscriber,Male,1969
22206229,2019-04-03 17:59:02,2019-04-03 18:04:56,6073,354.0,229,Southport Ave & Roscoe St,292,Southport Ave & Clark St,Subscriber,Male,1972
22206230,2019-04-03 17:59:03,2019-04-03 18:36:59,6432,"2,276.0",174,Canal St & Madison St,257,Lincoln Ave & Waveland Ave,Subscriber,Male,1986
22206231,2019-04-03 17:59:08,2019-04-03 18:20:17,3393,"1,269.0",481,California Ave & Montrose Ave,481,California Ave & Montrose Ave,Subscriber,Male,1989
22206232,2019-04-03 17:59:16,2019-04-03 18:04:04,5190,288.0,119,Ashland Ave & Lake St (Temp),621,Aberdeen St & Randolph St,Subscriber,Male,1983
22206233,2019-04-03 17:59:19,2019-04-03 18:16:03,2903,"1,004.0",107,Desplaines St & Jackson Blvd,657,Wood St & Augusta Blvd,Subscriber,Male,1989
22206235,2019-04-03 17:59:21,2019-04-03 18:08:34,4476,553.0,45,Michigan Ave & Ida B Wells Dr,97,Field Museum,Subscriber,Male,1968
22206236,2019-04-03 17:59:21,2019-04-03 18:03:09,3657,228.0,241,Morgan St & Polk St,19,Loomis St & Taylor St (*),Subscriber,Male,1993
22206237,2019-04-03 17:59:22,2019-04-03 18:17:22,5769,"1,080.0",620,Orleans St & Chestnut St (NEXT Apts),93,Sheffield Ave & Willow St,Subscriber,Female,1992
22206238,2019-04-03 17:59:24,2019-04-03 18:07:20,1229,476.0,38,Clark St & Lake St,176,Clark St & Elm St,Subscriber,Female,1992
22206240,2019-04-03 17:59:31,2019-04-03 18:25:56,6164,"1,585.0",126,Clark St & North Ave,246,Ashland Ave & Belle Plaine Ave,Subscriber,Male,1989
22206241,2019-04-03 17:59:33,2019-04-03 18:06:29,1071,416.0,174,Canal St & Madison St,233,Sangamon St & Washington Blvd (*),Subscriber,Male,1983
22206242,2019-04-03 17:59:34,2019-04-03 18:06:12,961,398.0,67,Sheffield Ave & Fullerton Ave,332,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Male,1970
22206243,2019-04-03 17:59:37,2019-04-03 18:17:40,787,"1,083.0",311,Leavitt St & Lawrence Ave,491,Talman Ave & Addison St,Subscriber,Male,1991
22206244,2019-04-03 17:59:37,2019-04-03 18:15:53,3526,976.0,334,Lake Shore Dr & Belmont Ave,312,Clarendon Ave & Gordon Ter,Subscriber,Female,1986
22206245,2019-04-03 17:59:39,2019-04-03 18:18:16,4407,"1,117.0",77,Clinton St & Madison St,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1991
22206246,2019-04-03 17:59:40,2019-04-03 18:11:39,6101,719.0,103,Clinton St & Polk St (*),15,Racine Ave & 18th St,Subscriber,Male,1984
22206247,2019-04-03 17:59:40,2019-04-03 18:05:49,5356,369.0,515,Paulina St & Howard St,527,Western Ave & Howard St,Subscriber,Male,1977
22206248,2019-04-03 17:59:50,2019-04-03 18:17:32,652,"1,062.0",85,Michigan Ave & Oak St,157,Lake Shore Dr & Wellington Ave,Subscriber,Male,1976
22206249,2019-04-03 17:59:50,2019-04-03 18:08:30,3671,520.0,51,Clark St & Randolph St,198,Green St & Madison St,Subscriber,Male,1992
22206250,2019-04-03 17:59:52,2019-04-03 18:05:50,1368,358.0,100,Orleans St & Merchandise Mart Plaza,31,Franklin St & Chicago Ave,Subscriber,Male,1988
22206251,2019-04-03 17:59:57,2019-04-03 18:03:03,4985,186.0,241,Morgan St & Polk St,22,May St & Taylor St,Subscriber,Male,1995
22206252,2019-04-03 18:00:02,2019-04-03 18:11:51,1321,709.0,91,Clinton St & Washington Blvd,264,Stetson Ave & South Water St,Subscriber,Female,1978
22206253,2019-04-03 18:00:02,2019-04-03 18:06:21,3646,379.0,344,Ravenswood Ave & Lawrence Ave,243,Lincoln Ave & Sunnyside Ave,Subscriber,Male,1989
22206254,2019-04-03 18:00:02,2019-04-03 18:05:15,4669,313.0,287,Franklin St & Monroe St,636,Orleans St & Hubbard St (*),Subscriber,Male,1984
22206255,2019-04-03 18:00:05,2019-04-03 18:06:13,1018,368.0,67,Sheffield Ave & Fullerton Ave,220,Clark St & Drummond Pl,Subscriber,Male,1990
22206256,2019-04-03 18:00:06,2019-04-03 18:33:00,5061,"1,974.0",100,Orleans St & Merchandise Mart Plaza,300,Broadway & Barry Ave,Subscriber,Male,1994
22206257,2019-04-03 18:00:08,2019-04-03 18:13:02,2266,774.0,331,Halsted St & Clybourn Ave (*),219,Damen Ave & Cortland St,Subscriber,Female,1991
22206258,2019-04-03 18:00:09,2019-04-03 18:09:58,5840,589.0,7,Field Blvd & South Water St,37,Dearborn St & Adams St,Subscriber,Male,1967
22206259,2019-04-03 18:00:10,2019-04-03 18:33:08,765,"1,978.0",100,Orleans St & Merchandise Mart Plaza,300,Broadway & Barry Ave,Subscriber,Female,1992
22206260,2019-04-03 18:00:12,2019-04-03 18:14:05,665,833.0,134,Peoria St & Jackson Blvd,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1993
22206261,2019-04-03 18:00:14,2019-04-03 18:15:22,5807,908.0,144,Larrabee St & Webster Ave,303,Broadway & Cornelia Ave,Subscriber,Female,1970
22206581,2019-04-03 18:17:54,2019-04-03 19:14:55,3926,"3,421.0",225,Halsted St & Dickens Ave,35,Streeter Dr & Grand Ave,Customer,Male,1983
22206582,2019-04-03 18:17:54,2019-04-03 18:37:47,5195,"1,193.0",268,Lake Shore Dr & North Blvd,26,McClurg Ct & Illinois St,Subscriber,Male,1965
22206583,2019-04-03 18:17:55,2019-04-03 18:27:23,560,568.0,115,Sheffield Ave & Wellington Ave,94,Clark St & Armitage Ave,Customer,Male,1973
22206585,2019-04-03 18:18:00,2019-04-03 18:26:16,1546,496.0,320,Loomis St & Lexington St,57,Clinton St & Roosevelt Rd,Subscriber,Male,1994
22206586,2019-04-03 18:18:00,2019-04-03 18:33:08,3884,908.0,152,Lincoln Ave & Diversey Pkwy,16,Paulina Ave & North Ave,Subscriber,Female,1988
22206587,2019-04-03 18:18:03,2019-04-03 18:30:15,5834,732.0,39,Wabash Ave & Adams St,57,Clinton St & Roosevelt Rd,Subscriber,Male,1981
22206588,2019-04-03 18:18:04,2019-04-03 18:26:21,2804,497.0,201,Indiana Ave & 40th St,265,Cottage Grove Ave & Oakwood Blvd,Subscriber,Female,1969
22206589,2019-04-03 18:18:07,2019-04-03 18:26:45,4520,518.0,230,Lincoln Ave & Roscoe St,297,Paulina St & Montrose Ave,Subscriber,Female,1990
22206590,2019-04-03 18:18:11,2019-04-03 18:39:42,1047,"1,291.0",289,Wells St & Concord Ln,192,Canal St & Adams St,Subscriber,Female,1965
22206591,2019-04-03 18:18:11,2019-04-03 19:14:55,442,"3,404.0",225,Halsted St & Dickens Ave,35,Streeter Dr & Grand Ave,Customer,Female,1987
22206592,2019-04-03 18:18:12,2019-04-03 18:25:55,4807,463.0,297,Paulina St & Montrose Ave,165,Clark St & Grace St,Subscriber,Male,1980
22206593,2019-04-03 18:18:19,2019-04-03 18:23:06,5358,287.0,260,Kedzie Ave & Milwaukee Ave,503,Drake Ave & Fullerton Ave,Subscriber,Male,1987
22206594,2019-04-03 18:18:27,2019-04-03 18:21:23,1884,176.0,188,Greenview Ave & Fullerton Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1963
22206595,2019-04-03 18:18:28,2019-04-03 18:26:17,3527,469.0,88,Racine Ave & Randolph St,77,Clinton St & Madison St,Subscriber,Male,1991
22206596,2019-04-03 18:18:32,2019-04-03 18:25:37,85,425.0,464,Damen Ave & Foster Ave,243,Lincoln Ave & Sunnyside Ave,Subscriber,Male,1970
22206597,2019-04-03 18:18:33,2019-04-03 18:20:31,314,118.0,30,Ashland Ave & Augusta Blvd,210,Ashland Ave & Division St,Subscriber,Male,1991
22206598,2019-04-03 18:18:38,2019-04-03 18:21:05,4532,147.0,605,University Library (NU),603,Chicago Ave & Sheridan Rd,Subscriber,Male,1997
22206599,2019-04-03 18:18:42,2019-04-03 19:10:42,5818,"3,120.0",99,Lake Shore Dr & Ohio St,85,Michigan Ave & Oak St,Customer,,
22206600,2019-04-03 18:18:47,2019-04-03 18:24:51,2838,364.0,31,Franklin St & Chicago Ave,54,Ogden Ave & Chicago Ave,Subscriber,Male,1994
22206601,2019-04-03 18:18:49,2019-04-03 18:36:35,1656,"1,066.0",327,Sheffield Ave & Webster Ave,162,Damen Ave & Wellington Ave,Customer,,
22206602,2019-04-03 18:18:49,2019-04-03 18:26:18,1468,449.0,119,Ashland Ave & Lake St (Temp),91,Clinton St & Washington Blvd,Subscriber,Male,1972
22206603,2019-04-03 18:18:50,2019-04-03 18:25:25,4369,395.0,199,Wabash Ave & Grand Ave,98,LaSalle St & Washington St,Subscriber,Male,1961
22206604,2019-04-03 18:18:51,2019-04-03 18:27:11,773,500.0,51,Clark St & Randolph St,71,Morgan St & Lake St,Subscriber,Male,1990
22206605,2019-04-03 18:18:53,2019-04-03 18:27:28,3455,515.0,287,Franklin St & Monroe St,620,Orleans St & Chestnut St (NEXT Apts),Subscriber,Male,1992
22206606,2019-04-03 18:18:57,2019-04-03 19:10:42,3851,"3,105.0",99,Lake Shore Dr & Ohio St,85,Michigan Ave & Oak St,Customer,,
22206607,2019-04-03 18:19:05,2019-04-03 18:20:30,5046,85.0,91,Clinton St & Washington Blvd,174,Canal St & Madison St,Subscriber,Male,1989
22206608,2019-04-03 18:19:06,2019-04-03 19:09:00,354,"2,994.0",502,California Ave & Altgeld St,260,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1969
22206609,2019-04-03 18:19:07,2019-04-03 18:24:55,5704,348.0,623,Michigan Ave & 8th St,168,Michigan Ave & 14th St,Subscriber,Female,1986
22206611,2019-04-03 18:19:16,2019-04-03 18:51:00,1343,"1,904.0",69,Damen Ave & Pierce Ave,306,Sheridan Rd & Buena Ave,Subscriber,Male,1975
22206612,2019-04-03 18:19:17,2019-04-03 18:26:54,3599,457.0,48,Larrabee St & Kingsbury St,182,Wells St & Elm St,Subscriber,Male,1989
22206613,2019-04-03 18:19:18,2019-04-03 18:30:42,2211,684.0,174,Canal St & Madison St,175,Wells St & Polk St,Subscriber,Male,1983
22206614,2019-04-03 18:19:21,2019-04-03 18:42:19,1535,"1,378.0",38,Clark St & Lake St,637,Wood St & Chicago Ave (*),Subscriber,Female,1977
22206615,2019-04-03 18:19:21,2019-04-03 18:24:44,2756,323.0,57,Clinton St & Roosevelt Rd,282,Halsted St & Maxwell St,Subscriber,Female,1987
22206616,2019-04-03 18:19:25,2019-04-03 18:24:01,5160,276.0,420,Ellis Ave & 55th St,322,Kimbark Ave & 53rd St,Subscriber,Male,1993
22206617,2019-04-03 18:19:25,2019-04-03 18:27:47,298,502.0,98,LaSalle St & Washington St,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1993
22206618,2019-04-03 18:19:25,2019-04-03 18:24:11,1284,286.0,489,Drake Ave & Addison St,640,Bernard St & Elston Ave,Subscriber,Male,1960
